,0,neg,neu,pos
176,['He is trying to deflect from the EXPLOSIVE interview he did with Bloomberg people You need to check it outexpanding trade war more tax cuts for wealthy IF he can circumvent Congress etc Some big news here20180830 22193300000'],0.145,0.798,0.057
177,['Why does Trump need to bail out farmers to the tune of 12 billion His failed trade war20180830 22181700000'],0.155,0.845,0.0
178,['What Would Impact SP 500 and Dollar More Emerging Market Crisis or Eased Trade War  22181700002'],0.352,0.554,0.094
179,['Most middle class federal workers get their pay raises cancelled bc of budget shortfalls but hey at least trumps family got a multibillion dollar tax cut with the tax bill and we can still afford the billions for farmers screwed by trumps trade war Tired of winning yet20180830 221711000070'],0.292,0.636,0.071
180,['Quit listening to what he says and watch what he does  Canada will jump on the new nafta wagon soon and the trade war is way overblown20180830 22162800000'],0.126,0.874,0.0
181,['After 47B wasted to pay off US farmers for his tradewar Trump cancels pay raises for almost 2 million federal workers resist Indivisible BlueWave2018 TrumpRussiaCollusion  POLITICO  20180830 22162700002'],0.256,0.744,0.0
182,['This article is a good summary of the beginning of the USChina trade dispute  tradewar china US tariffs20180830 22151000000'],0.125,0.741,0.134
183,['USChina trade war is starting to hurt our clients top banking CEO says  20180830 22132100000'],0.346,0.569,0.085
184,['The Morning Jumpstart 31818  Concern that the trade war is set to ramp up pressured global stocks lower and safe haven bonds higher  SPI200 Intraday levels to watch  pictwittercomr909qKn3MV20180830 22131400000'],0.217,0.705,0.079
185,['Trump ready to ratchet up China trade war with more tariffs report  pictwittercom4hoIWkX1Ou20180830 22130800000'],0.212,0.652,0.136
186,['Trump ready to ratchet up China trade war with more tariffs report  pictwittercomXMZLzqdARS20180830 22120500000'],0.212,0.652,0.136
187,['Even if you want to make this claim that the government should be run like a business then you should be furious about how trump is running it Inflating the deficit and the debt further than what it was Trade war increasing tariffs Overspending on military20180830 22105100000'],0.226,0.707,0.067
188,[' and dont forget the 47 Billion Dollar installment payment of 12 Billion the federal govt is having to pay farmers for their losses incurred by Trumps selfinflicted Trade War20180830 22102600000'],0.121,0.829,0.049
189,['Tesla hikes prices in China as trade war hits carmakers   businessNews20180830 22102200000'],0.262,0.738,0.0
190,['A US withdrawal from the WTO could be far more significant for the global economy than even Trumps growing trade war with China  22102000000'],0.135,0.695,0.17
191,['Laughingstock worldwideIgnored Russias cyber attackConned by Kim Harming environmentTrade WarBuying farm votesPraises dictatorsAttacks alliesinstitutionsCorrupt appointees Emoluments violationsMassive deficitsTax cuts mainly for selfrichFEWER jobs than Obama FRAUD pictwittercomKzmIIqfPz720180830 22093600000'],0.292,0.708,0.0
192,['Tax cuts for the rich  corporations billion dollar subsidy monies for farmers affected by his trade war but no pay raise for hard working women  men who work in the government Meanwhile our tax dollars go to support another weekend trip to a Trump property so Trump can golf20180830 22093000002'],0.195,0.704,0.101
193,['Wall St rally snaps on reports Trump plans to ramp up China trade war   22091600000'],0.218,0.782,0.0
194,['Budget Strain Werent you just asking for a multimillion military parade How much did the govt save by ignoring Puerto Rico  Flint How many millions is the govt paying farmers after your disastrous trade war SOLUTION relieve the strain by raising taxes on the 120180830 22071600002'],0.22,0.631,0.149
195,['I DONT HAVE A TRADE WAR20180830 22054400000'],0.0,1.0,0.0
196,['Wall St rally snaps on reports Trump plans to ramp up China trade war  22051600000'],0.218,0.782,0.0
197,['And how could I forget the 12 billion bailout for farmers caused by his trade war20180830 220434000011'],0.191,0.809,0.0
198,['whats the best stuff youve read on how the trade war with China is impacting energy and climate issues send me links20180830 22033900000'],0.129,0.662,0.209
199,['How does that excuse Trumps corruption pace of expansion is expected to cool from the 2nd quarter as the taxcut boost fades a trade war threatens business demand and the Fed raises interest rates further Economists surveyed  project a 29 expansion for the full year20180830 22033300000'],0.147,0.681,0.171
200,['EuroStoxx50 Wall Street rally snaps on reports Donald Trump plans to ramp up China trade war  ABC News  Europe News Business20180830 22030500000'],0.157,0.843,0.0
201,['The right decision is to tariff all China goods at high rates until Beijing stops stealing US intellectual property Our tariffs are not part of a socalled trade war They are a means to stop the biggest theft in history  20180830 220304000069'],0.229,0.704,0.066
202,['I wanted to talk about the proposed farmer bailout and how well need to borrow in order to make that happen and that China the same country were currently locked in a trade war with owns most of our debt But then you wanted to talk slavery Thats on you kiddo20180830 22025800000'],0.205,0.769,0.026
203,['BoA Acceleration in trade war would likely result in a higher USD  20180830 22015300000'],0.245,0.755,0.0
204,['Not to mention the trade war bailout given to the farmers who voted for this disaster realDonaldTrump20180830 22012800000'],0.404,0.596,0.0
205,['Trump promised to work for the forgotten men  women Has he  Corporate tax cut largely went to stock buybacks  Canceled modest raises for govt workers  Real wages stagnating  Trade war hurting farmers  industries Trump voters must hold realdonaldtrump to his promises20180830 22011900001'],0.212,0.739,0.05
206,[' Why Donald Trumps trade war with China will fail  20180830 22010000000'],0.425,0.575,0.0
207,['Could the TradeWar halt the progress of the SuperCycle or will it carry on and leave the US in its dust  podcast20180830 22005600000'],0.048,0.84,0.112
208,['Could the TradeWar halt the progress of the SuperCycle or will it carry on and leave the US in its dust  podcast20180830 22004100000'],0.048,0.84,0.112
209,['USChina trade war is starting to hurt our clients top banking CEO says  22002000000'],0.363,0.547,0.09
210,['The WSJ agrees The Trump trade war is impacting Washington states cherry growers and agriculture producers in a major way  20180830 220001000030'],0.158,0.769,0.073
211,['It will be interesting to see if there will be a resumption of Albertas trade war with BC  20180830 21595700000'],0.165,0.72,0.114
212,['No used to be someone was an expert bc they had the experience and wisdom to be considered so We need to demand that kind of expertise again For instance political nay sayers about a trade war with EU Looks like reality shut them up  20180830 21595500000'],0.101,0.788,0.111
213,['US chemical exports to take bigger hit in USChina trade war  21583200002'],0.262,0.738,0.0
214,['This trade war is expensive for consumers in this country  20180830 215612000085'],0.262,0.738,0.0
215,['Prsident Trump hat soeben in einem Interview bei bpolitics mit dem Ausstieg aus der WTO gedroht Blog1600Penn TradeWar20180830 21553900001'],0.0,1.0,0.0
216,['Trade war spat just escalated weighing on Wall Street  TDS  21553500000'],0.281,0.719,0.0
217,['RT NYTmag Nobody can predict all of the pain and permutations of the trade war The Vietnamese government is cautious even projecting negligible declines in growth over the next five years  21552900000'],0.219,0.714,0.066
218,['tradewars trade USA President Donald Trump is prepared to quickly ramp up a trade war with China and has told aides he is ready to impose tariffs on 200 billion more in Chinese imports as soon as a public comment period on the plan ends next week 20180830 21540900000'],0.114,0.804,0.082
219,['Money Matters Trump reportedly wants to hit China with tariffs on 200 billion worth of goods which would be a massive escalation of the trade war  21540300000'],0.13,0.769,0.1
220,['SP 500 retreats from record high as trade war rumours flare up  20180830 21530800000'],0.231,0.769,0.0
221,['Idiotic move by stable genius realDonaldTrump canceling federal workers meager pay raises while fake POTUS wastes millions of on weekly golf trips And scum GOP taxscam trade war are costing jobs as wages stagnate But 1 gets richer deficit soars impeachtrump20180830 215252000021'],0.183,0.694,0.123
222,['Idiotic move by stable genius realDonaldTrump canceling federal workers meager pay raises while fake POTUS wastes millions of on weekly golf trips And scum GOP taxscam trade war are costing jobs as wages stagnate But 1 gets richer deficit soars impeachtrump20180830 215242000015'],0.183,0.694,0.123
223,['Idiotic move by stable genius realDonaldTrump canceling federal workers meager pay raises while fake POTUS wastes millions of on weekly golf trips And scum GOP taxscam trade war are costing jobs as wages stagnate But 1 gets richer deficit soars impeachtrump20180830 21523100000'],0.183,0.694,0.123
224,['If they dont shape up I would withdraw from the WTO Trump said in an Oval Office interview with Bloomberg News The withdrawal potentially would be far more significant for the global economy than the trade war undermining the postWW II system  20180830 21505700002'],0.132,0.803,0.066
225,['Or the bailout he had to give to farmers due to a trade war he caused20180830 21504200000'],0.275,0.725,0.0
226,['What a great time to be a secondhand car dealer in the US Thanks Trump Always looking out for your own kind of folks CarTarrifs TrumpsTradeWar tradewar20180830 21502500000'],0.0,0.774,0.226
227,['Document fake news please Did Fed workers 35 Vets NOT get raises yanked today Did we NOT spend BILLIONS to bail out farmers from realDonaldTrumps BS Trade War wmillions more bizsworkers still screwed  suffering Did Bush NOT punt a greedfueled depression to Obama20180830 21494300000'],0.243,0.662,0.095
228,['Could use some of that 47 billion that Trump promised farmer hurt by his imposed trade war with China self inflicted I might say20180830 21494200000'],0.277,0.643,0.08
229,['Donnie got played on the world stage by NK Hes in a trade war with China Donnie is loyal to Donnie End of  20180830 21491000000'],0.128,0.691,0.181
230,['There are three issues investors should keep in mind before totally discounting a trade war  21484900001'],0.229,0.771,0.0
231,['This is terrible news I really wish we had a time machine right now Anyone have a DeLorean laying around with a spare flux capacitor I could borrow   TradeWar MAGA Help BadTrump20180830 21480900006'],0.092,0.74,0.168
232,['Trump ready to ratchet up China trade war with more tariffs report  21480700000'],0.224,0.632,0.144
233,['BREAKING Dolt responsible for a 15T dollar tax cut to millionaires  corporations  12B dollar farmer bailout needed for a trade war he orchestrated   blowing 100M of fed tax on weekly golf trips cancels a 2 pay raise for 18m fed employees  21474200000'],0.238,0.711,0.051
234,['business Trump to pull US out of WTO if it doesnt shape up  We wrote on 727 that Trump is seeking to build a new rulesbased reciprocal global trading system See  China WTO Trump tradewar pictwittercom0ODifPpgSb20180830 21463400000'],0.0,1.0,0.0
235,['This trade war is costing families money their jobs and ultimately their livelihoods It shouldnt be hard to condemn it yet Hawley continues to support it MO families just cant trust him MOSen 214603000022'],0.214,0.65,0.137
236,['Markets Right Now Stocks stumble on new China trade fears Tampa Bay TimesStock Market Today Stocks Fall Amid Trade War Threats But Apple Hits New High Investors Business DailyFull coverage  20180830 21460300000'],0.177,0.823,0.0
237,['Is the specter of a potential trade war weighing down market performance Learn about it in this months Economic Dashboard here  21450000000'],0.163,0.837,0.0
238,['US and China having a trade war while Theresa May is breaking it down pictwittercomi1sxsdsfYq20180830 21444400000'],0.218,0.782,0.0
239,['Samsonite warns of impact from USChina trade war   via financialtimes20180830 21441800000'],0.371,0.629,0.0
240,['Trump loses trade war battle with US newspapers  20180830 21430600000'],0.557,0.443,0.0
241,['So good of us to be helping them out with our trade war Now they can export more soybeans to China20180830 21404600000'],0.139,0.679,0.182
242,['Xiaomi partner Huami says USChina trade war will not impact its business at all  by huilengtan via CNBC huami HMI20180830 21403400002'],0.163,0.837,0.0
243,['After Trumps visit to Iowa in late July Gov Kim Reynolds blamed China for the trade war and said she was optimistic that Trump would work out a deal with Europe  20180830 21390900001'],0.183,0.757,0.06
244,['Trump ready to ratchet up China trade war with more tariffs report  21390200000'],0.224,0.632,0.144
245,['Trump ready to ratchet up China trade war with more tariffs report  pictwittercomebTh3R0JV520180830 21375700000'],0.212,0.652,0.136
246,['All the is going to the Rich 1  Government Middle Class workers denied a Raise  farmers R struggling for Trumps stupid  ignorant Trade war  Corporations R doing buy backs like hot cakes making tons o within 20180830 21375300000'],0.344,0.527,0.129
247,['Trump ready to ratchet up China trade war with more tariffs report  pictwittercomfcUXUZf4dS20180830 21374700000'],0.212,0.652,0.136
248,['Trump ready to ratchet up China trade war with more tariffs report  pictwittercom9ZIttbA5oM20180830 21373400000'],0.212,0.652,0.136
249,['So the rich are costing us 15 T no raises will save 25 B but he will spend 6 B to help farmers because he wanted to start a trade war NOW we know why all his businesses fail20180830 21373100000'],0.155,0.668,0.177
250,['A US withdrawal from the WTO could be far more significant for the global economy than even Trumps growing trade war with China  21372400002'],0.135,0.695,0.17
251,['realDonaldTrump After your HUGE tax cuts that will create a 15 trillion deficit over 10 years and initial 6 billion to bail out farmers YOU hurt with YOUR trade war now YOU are screwing over federal workers because we cant afford to give them a raise This is MAGA20180830 21360800000'],0.238,0.675,0.087
252,['BoA Acceleration in trade war would likely result in a higher USD  21360400000'],0.262,0.738,0.0
253,['Trump ready to ratchet up China trade war with more tariffs report  20180830 21360300000'],0.212,0.652,0.136
254,['Report Trump Ready to Ratchet Up China Trade War With More Tariffs  20180830 21354100000'],0.212,0.652,0.136
255,['18 bi gn nce  en son ISVE floodunda okudumz mevzuyu yazmı DONALDINO and ERDUANs fights will delay new Danish combat aircraft for years   A continuing TURKISHAmerican trade war will delay the 27 new F35 fighter aircraft20180830 21352300000'],0.293,0.625,0.082
256,['Nucleartrade war jitters reemerge20180830 21352100000'],0.494,0.506,0.0
257,['trading news SP 500 retreats from record high as trade war rumours flare up  21341500000'],0.218,0.782,0.0
258,['Europe will be the big loser in US trade war with China economist warns  20180830 21334100000'],0.401,0.599,0.0
259,['Trade war really helping huh20180830 21325900000'],0.375,0.385,0.24
260,['BoA Acceleration in trade war would likely result in a higher USD  LatestNews financialnews ForexNews forex news FX Finance Markets20180830 21323200000'],0.17,0.83,0.0
261,['What a trade war with China means for your marijuana 20180830 21322500002'],0.281,0.719,0.0
262,['I guess golf must be canceled for rest of his term Wanted that parade Trade war costs 12billion all his America get pissed and GOP enabling out of every office forever  20180830 21321000000'],0.207,0.793,0.0
263,['Farmers get a hand out because Trump started a trade war but Federal workers get screwed over on their COLA Thats going to reflect in the midterms20180830 21320700000'],0.212,0.722,0.066
264,['Stockmarket SPX call me crazy but I dont think the Trade War with China as it would be a disaster for all the world When the mkt realizes this it could run to 3200 Might take thru Jan 2019 but it could20180830 21305800000'],0.25,0.75,0.0
265,['Why Donald Trumps trade war with China is sure to fail  pictwittercomxkr1Y9GPhk20180830 21304800001'],0.376,0.508,0.117
266,['Trump is biased toward getting deals If however Canada wants to play games over and over and over Trump will go to trade war Sends a message to Canada as well as the rest of the world Remember there are plenty of other bilaterals still to be negotiated20180830 21303200000'],0.11,0.807,0.083
267,['Trade war spat just escalated weighing on Wall Street  TDS   20180830 21303000000'],0.262,0.738,0.0
268,['Trump ready to ratchet up China trade war with more tariffs report  pictwittercomUKnvKJjcBU  20180830 21301300000'],0.201,0.67,0.129
269,['SP 500 retreats from record high as trade war rumours flare up   20180830 21301300000'],0.231,0.769,0.0
270,['SP 500 retreats from record high as trade war rumours flare up   20180830 21301200000'],0.231,0.769,0.0
271,['I thought a trade war would be easy Trump reportedly wants to hit China with tariffs on 200 billion worth of goods which would  Business Insider  20180830 21300900000'],0.119,0.734,0.147
272,['A US withdrawal from the WTO could be far more significant for the global economy than even Trumps growing trade war with China  212931000016'],0.135,0.695,0.17
273,['SP 500 retreats from record high as trade war rumours flare up  pictwittercomv8AFbpLJlW20180830 21290700000'],0.231,0.769,0.0
274,['Trump ready to ratchet up China trade war with more tariffs report   20180830 21290100002'],0.212,0.652,0.136
275,['StockNews SP 500 retreats from record high as trade war rumours flare up  21271200000'],0.231,0.769,0.0
276,['Economic warfare Four takeaways from being in China when the trade war started  przez BrookingsInst20180830 21270000000'],0.303,0.697,0.0
277,['This trade war isnt gonna help things The tax cut only helps the richest people Hes rolling back environmental regulations almost daily He is doing a lot of harm20180830 21263200000'],0.216,0.627,0.157
278,['RforRussia GOPutin TradeWar  20180830 21255800000'],0.0,1.0,0.0
279,['Bloomberg Moves New Forum for Elites From China to Singapore Amid Fallout of Trade War  21255800000'],0.206,0.794,0.0
280,['SP 500 retreats from record high as trade war rumours flare up  21252400000'],0.245,0.755,0.0
281,['The trade war wont cause any major hit to Chinas economy Morgan Stanley says  21242800000'],0.218,0.782,0.0
282,['BREAKING RforRussia GOPutin TradeWar  20180830 21235400000'],0.0,1.0,0.0
283,['I think people are starting to take these threats seriously now thanks to the recent tradewar success And they will shape up20180830 21232200000'],0.15,0.631,0.219
284,['Tremendous victory that will save how many jobs Silence STILL from the HUNDEREDS OF MILLIONS of dollars and rising from your bosss trade war You do not deserve to be our Representative or our Governor Gohomenoem20180830 21231900000'],0.093,0.831,0.076
285,['Via Reuters Trump ready to ratchet up China trade war with more tariffs report  20180830 21230500000'],0.191,0.686,0.123
286,['Trump ready to ratchet up China trade war with more tariffs  report   via YahooNews20180830 21230100000'],0.201,0.67,0.129
287,['Trump reportedly wants to hit China with tariffs on 200 billion worth of goods which would be a massive escalation of the trade war   via businessinsider20180830 21224600000'],0.131,0.805,0.064
288,['Trumps economic policies are working even with his foolish trade war approach  via hooverinst20180830 21224300000'],0.316,0.684,0.0
289,['Agreed One thing Ezra at the end you seemed to talk as if realDonaldTrump wouldnt be willing to do a winwin deal for Canada like he did for Mexico that Trump wanted a trade war I dont believe that to be the case  he only wants REAL fair trade deals20180830 21222500001'],0.073,0.838,0.089
290,['BoA Acceleration in trade war would likely result in a higher USD  20180830 21210400003'],0.245,0.755,0.0
291,['Trump reportedly wants to hit China with tariffs on 200 billion worth of goods which would be a massive escalation of the trade war   via businessinsider20180830 21203800000'],0.131,0.805,0.064
292,['Trump reportedly wants to hit China with tariffs on 200 billion worth of goods tradewar  20180830 21201800000'],0.0,0.894,0.106
293,['And hes talking about more tax cuts for the wealthy on top of the billions in bailouts to farmers for his stupid trade war and cutting Medicare and social security Winning  20180830 21200200000'],0.243,0.539,0.218
294,['No relief in sight from Trumps tradewar 200 billion more in China tariffs is not getting US closer to a China deal talks just broke down again This will eventually ripple through the US economy and add to inflation China theHill 20180830 21195400001'],0.061,0.871,0.068
295,['Which Americans are not workers Is Trumps trade war only to benefit Americas workers  20180830 21193900000'],0.187,0.67,0.144
296,['Trump ready to ratchet up China trade war with more tariffs report  pictwittercom2iyaJJfVmR20180830 21190200000'],0.212,0.652,0.136
297,['Markets hv known about trade war and China tariffs for months nothing new on FA frontmore of the same really Why FinTwit is losing their minds over it is puzzling and hilarious gold spx20180830 21182700000'],0.158,0.777,0.066
298,['MSCI Emerging Markets future now down 26 as Trump is said to go forward with tariffs on an additional 200 billion in Chinese imports as early as next week Tradewar pictwittercomXQQGA3Zvsj20180830 21175800003'],0.0,1.0,0.0
299,['A trade war will end terribly for Canada You auto factories will move to Mexico All because your baby of a leader refused to pick up a phone20180830 21173300000'],0.288,0.712,0.0
300,['11 billion Indiana exports including iron steel and soybeans are threatened by the emerging trade war View the hardest hit exports in your state Tariffs TheWrongApproach  pictwittercomSCTipqAAJp20180830 21160400004'],0.21,0.79,0.0
301,['A trade war dip lol pictwittercomnEsMTfEkdC20180830 21160400000'],0.333,0.427,0.239
